Project,Package,Class,Method,Smell,Description,Method start line no,File
java,org.geysermc.mcprotocollib.protocol.packet.ingame.clientbound.scoreboard,ClientboundSetPlayerTeamPacket,ClientboundSetPlayerTeamPacket,Long Parameter List,The method has 9 parameters. ,54,/Users/mansimanojpatil/Desktop/Pretty/ATSD/MCProtocolLib/protocol/src/main/java/org/geysermc/mcprotocollib/protocol/packet/ingame/clientbound/scoreboard/ClientboundSetPlayerTeamPacket.java
java,org.geysermc.mcprotocollib.protocol.packet.ingame.clientbound.scoreboard,ClientboundSetPlayerTeamPacket,ClientboundSetPlayerTeamPacket,Long Parameter List,The method has 10 parameters. ,92,/Users/mansimanojpatil/Desktop/Pretty/ATSD/MCProtocolLib/protocol/src/main/java/org/geysermc/mcprotocollib/protocol/packet/ingame/clientbound/scoreboard/ClientboundSetPlayerTeamPacket.java
java,org.geysermc.mcprotocollib.protocol.packet.ingame.clientbound.scoreboard,ClientboundSetPlayerTeamPacket,ClientboundSetPlayerTeamPacket,Complex Conditional,The conditional expression this.action == TeamAction.CREATE || this.action == TeamAction.ADD_PLAYER || this.action == TeamAction.REMOVE_PLAYER is complex.,110,/Users/mansimanojpatil/Desktop/Pretty/ATSD/MCProtocolLib/protocol/src/main/java/org/geysermc/mcprotocollib/protocol/packet/ingame/clientbound/scoreboard/ClientboundSetPlayerTeamPacket.java
java,org.geysermc.mcprotocollib.protocol.packet.ingame.clientbound.scoreboard,ClientboundSetPlayerTeamPacket,ClientboundSetPlayerTeamPacket,Long Statement,The length of the statement "if (this.action == TeamAction.CREATE || this.action == TeamAction.ADD_PLAYER || this.action == TeamAction.REMOVE_PLAYER) {" is 122.,110,/Users/mansimanojpatil/Desktop/Pretty/ATSD/MCProtocolLib/protocol/src/main/java/org/geysermc/mcprotocollib/protocol/packet/ingame/clientbound/scoreboard/ClientboundSetPlayerTeamPacket.java
java,org.geysermc.mcprotocollib.protocol.packet.ingame.clientbound.scoreboard,ClientboundSetPlayerTeamPacket,ClientboundSetPlayerTeamPacket,Magic Number,The method contains a magic number: 0x2,110,/Users/mansimanojpatil/Desktop/Pretty/ATSD/MCProtocolLib/protocol/src/main/java/org/geysermc/mcprotocollib/protocol/packet/ingame/clientbound/scoreboard/ClientboundSetPlayerTeamPacket.java
java,org.geysermc.mcprotocollib.protocol.packet.ingame.clientbound.scoreboard,ClientboundSetPlayerTeamPacket,serialize,Complex Conditional,The conditional expression this.action == TeamAction.CREATE || this.action == TeamAction.ADD_PLAYER || this.action == TeamAction.REMOVE_PLAYER is complex.,146,/Users/mansimanojpatil/Desktop/Pretty/ATSD/MCProtocolLib/protocol/src/main/java/org/geysermc/mcprotocollib/protocol/packet/ingame/clientbound/scoreboard/ClientboundSetPlayerTeamPacket.java
java,org.geysermc.mcprotocollib.protocol.packet.ingame.clientbound.scoreboard,ClientboundSetPlayerTeamPacket,serialize,Long Statement,The length of the statement "if (this.action == TeamAction.CREATE || this.action == TeamAction.ADD_PLAYER || this.action == TeamAction.REMOVE_PLAYER) {" is 122.,146,/Users/mansimanojpatil/Desktop/Pretty/ATSD/MCProtocolLib/protocol/src/main/java/org/geysermc/mcprotocollib/protocol/packet/ingame/clientbound/scoreboard/ClientboundSetPlayerTeamPacket.java
java,org.geysermc.mcprotocollib.protocol.packet.ingame.clientbound.scoreboard,ClientboundSetPlayerTeamPacket,serialize,Magic Number,The method contains a magic number: 0x2,146,/Users/mansimanojpatil/Desktop/Pretty/ATSD/MCProtocolLib/protocol/src/main/java/org/geysermc/mcprotocollib/protocol/packet/ingame/clientbound/scoreboard/ClientboundSetPlayerTeamPacket.java
java,org.geysermc.mcprotocollib.protocol.packet.ingame.clientbound.scoreboard,ClientboundSetObjectivePacket,ClientboundSetObjectivePacket,Complex Conditional,The conditional expression (action == ObjectiveAction.ADD || action == ObjectiveAction.UPDATE) && (displayName == null || type == null) is complex.,41,/Users/mansimanojpatil/Desktop/Pretty/ATSD/MCProtocolLib/protocol/src/main/java/org/geysermc/mcprotocollib/protocol/packet/ingame/clientbound/scoreboard/ClientboundSetObjectivePacket.java
java,org.geysermc.mcprotocollib.protocol.packet.ingame.clientbound.scoreboard,ClientboundSetObjectivePacket,ClientboundSetObjectivePacket,Long Parameter List,The method has 5 parameters. ,41,/Users/mansimanojpatil/Desktop/Pretty/ATSD/MCProtocolLib/protocol/src/main/java/org/geysermc/mcprotocollib/protocol/packet/ingame/clientbound/scoreboard/ClientboundSetObjectivePacket.java
java,org.geysermc.mcprotocollib.protocol.packet.ingame.clientbound.level,ClientboundLevelEventPacket,ClientboundLevelEventPacket,Complex Method,Cyclomatic complexity of the method is 13,41,/Users/mansimanojpatil/Desktop/Pretty/ATSD/MCProtocolLib/protocol/src/main/java/org/geysermc/mcprotocollib/protocol/packet/ingame/clientbound/level/ClientboundLevelEventPacket.java
java,org.geysermc.mcprotocollib.protocol.packet.ingame.clientbound.level,ClientboundLevelEventPacket,ClientboundLevelEventPacket,Long Statement,The length of the statement "case PARTICLES_SHOOT_SMOKE` PARTICLES_SHOOT_WHITE_SMOKE -> yield this.data=new SmokeEventData(Direction.from(Math.abs(value % 6)));" is 131.,41,/Users/mansimanojpatil/Desktop/Pretty/ATSD/MCProtocolLib/protocol/src/main/java/org/geysermc/mcprotocollib/protocol/packet/ingame/clientbound/level/ClientboundLevelEventPacket.java
java,org.geysermc.mcprotocollib.protocol.packet.ingame.clientbound.level,ClientboundLevelEventPacket,ClientboundLevelEventPacket,Long Statement,The length of the statement "case PARTICLES_DRAGON_FIREBALL_SPLASH ->yield this.data=value == 1 ? DragonFireballEventData.HAS_SOUND : DragonFireballEventData.NO_SOUND;" is 138.,41,/Users/mansimanojpatil/Desktop/Pretty/ATSD/MCProtocolLib/protocol/src/main/java/org/geysermc/mcprotocollib/protocol/packet/ingame/clientbound/level/ClientboundLevelEventPacket.java
java,org.geysermc.mcprotocollib.protocol.packet.ingame.clientbound.level,ClientboundLevelEventPacket,ClientboundLevelEventPacket,Long Statement,The length of the statement "case PARTICLES_ELECTRIC_SPARK ->yield this.data=value >= 0 && value < 6 ? new ElectricSparkData(Direction.from(value)) : new UnknownLevelEventData(value);" is 154.,41,/Users/mansimanojpatil/Desktop/Pretty/ATSD/MCProtocolLib/protocol/src/main/java/org/geysermc/mcprotocollib/protocol/packet/ingame/clientbound/level/ClientboundLevelEventPacket.java
java,org.geysermc.mcprotocollib.protocol.packet.ingame.clientbound.level,ClientboundLevelEventPacket,ClientboundLevelEventPacket,Magic Number,The method contains a magic number: 6,41,/Users/mansimanojpatil/Desktop/Pretty/ATSD/MCProtocolLib/protocol/src/main/java/org/geysermc/mcprotocollib/protocol/packet/ingame/clientbound/level/ClientboundLevelEventPacket.java
java,org.geysermc.mcprotocollib.protocol.packet.ingame.clientbound.level,ClientboundLevelEventPacket,ClientboundLevelEventPacket,Magic Number,The method contains a magic number: 6,41,/Users/mansimanojpatil/Desktop/Pretty/ATSD/MCProtocolLib/protocol/src/main/java/org/geysermc/mcprotocollib/protocol/packet/ingame/clientbound/level/ClientboundLevelEventPacket.java
java,org.geysermc.mcprotocollib.protocol.packet.ingame.clientbound.level,ClientboundLevelEventPacket,serialize,Complex Method,Cyclomatic complexity of the method is 11,67,/Users/mansimanojpatil/Desktop/Pretty/ATSD/MCProtocolLib/protocol/src/main/java/org/geysermc/mcprotocollib/protocol/packet/ingame/clientbound/level/ClientboundLevelEventPacket.java
java,org.geysermc.mcprotocollib.protocol.packet.ingame.clientbound.level,ClientboundBlockEventPacket,ClientboundBlockEventPacket,Complex Conditional,The conditional expression this.blockId == CHEST || this.blockId == ENDER_CHEST || this.blockId == TRAPPED_CHEST || (this.blockId >= SHULKER_BOX_LOWER && this.blockId <= SHULKER_BOX_HIGHER) || (this.blockId >= COPPER_CHEST_LOWER && this.blockId <= COPPER_CHEST_HIGHER) is complex.,63,/Users/mansimanojpatil/Desktop/Pretty/ATSD/MCProtocolLib/protocol/src/main/java/org/geysermc/mcprotocollib/protocol/packet/ingame/clientbound/level/ClientboundBlockEventPacket.java
java,org.geysermc.mcprotocollib.protocol.packet.ingame.clientbound.level,ClientboundBlockEventPacket,ClientboundBlockEventPacket,Complex Method,Cyclomatic complexity of the method is 8,63,/Users/mansimanojpatil/Desktop/Pretty/ATSD/MCProtocolLib/protocol/src/main/java/org/geysermc/mcprotocollib/protocol/packet/ingame/clientbound/level/ClientboundBlockEventPacket.java
java,org.geysermc.mcprotocollib.protocol.packet.ingame.clientbound.level,ClientboundBlockEventPacket,ClientboundBlockEventPacket,Long Statement,The length of the statement "else if (this.blockId == CHEST || this.blockId == ENDER_CHEST || this.blockId == TRAPPED_CHEST || (this.blockId >= SHULKER_BOX_LOWER && this.blockId <= SHULKER_BOX_HIGHER) || (this.blockId >= COPPER_CHEST_LOWER && this.blockId <= COPPER_CHEST_HIGHER)) {" is 253.,63,/Users/mansimanojpatil/Desktop/Pretty/ATSD/MCProtocolLib/protocol/src/main/java/org/geysermc/mcprotocollib/protocol/packet/ingame/clientbound/level/ClientboundBlockEventPacket.java
java,org.geysermc.mcprotocollib.protocol.packet.ingame.clientbound.level,ClientboundBlockEventPacket,ClientboundBlockEventPacket,Long Statement,The length of the statement "log.warn("Unable to deserialize type and value! Message: {} (block: {}` type: {}` value: {})"`t.getMessage()`blockId`rawType`rawValue);" is 135.,63,/Users/mansimanojpatil/Desktop/Pretty/ATSD/MCProtocolLib/protocol/src/main/java/org/geysermc/mcprotocollib/protocol/packet/ingame/clientbound/level/ClientboundBlockEventPacket.java
java,org.geysermc.mcprotocollib.protocol.packet.ingame.clientbound.level,ClientboundBlockEventPacket,ClientboundBlockEventPacket,Magic Number,The method contains a magic number: 7,63,/Users/mansimanojpatil/Desktop/Pretty/ATSD/MCProtocolLib/protocol/src/main/java/org/geysermc/mcprotocollib/protocol/packet/ingame/clientbound/level/ClientboundBlockEventPacket.java
java,org.geysermc.mcprotocollib.protocol.packet.ingame.clientbound.level,ClientboundBlockEventPacket,ClientboundBlockEventPacket,Magic Number,The method contains a magic number: 6,63,/Users/mansimanojpatil/Desktop/Pretty/ATSD/MCProtocolLib/protocol/src/main/java/org/geysermc/mcprotocollib/protocol/packet/ingame/clientbound/level/ClientboundBlockEventPacket.java
java,org.geysermc.mcprotocollib.protocol.packet.ingame.clientbound.level,ClientboundBlockEventPacket,ClientboundBlockEventPacket,Magic Number,The method contains a magic number: 6,63,/Users/mansimanojpatil/Desktop/Pretty/ATSD/MCProtocolLib/protocol/src/main/java/org/geysermc/mcprotocollib/protocol/packet/ingame/clientbound/level/ClientboundBlockEventPacket.java
java,org.geysermc.mcprotocollib.protocol.packet.ingame.clientbound.level,ClientboundBlockEventPacket,ClientboundBlockEventPacket,Magic Number,The method contains a magic number: 2,63,/Users/mansimanojpatil/Desktop/Pretty/ATSD/MCProtocolLib/protocol/src/main/java/org/geysermc/mcprotocollib/protocol/packet/ingame/clientbound/level/ClientboundBlockEventPacket.java
java,org.geysermc.mcprotocollib.protocol.packet.ingame.clientbound.level,ClientboundTrackedWaypointPacket,ClientboundTrackedWaypointPacket,Magic Number,The method contains a magic number: 0xFF,27,/Users/mansimanojpatil/Desktop/Pretty/ATSD/MCProtocolLib/protocol/src/main/java/org/geysermc/mcprotocollib/protocol/packet/ingame/clientbound/level/ClientboundTrackedWaypointPacket.java
java,org.geysermc.mcprotocollib.protocol.packet.ingame.clientbound.level,ClientboundTrackedWaypointPacket,ClientboundTrackedWaypointPacket,Magic Number,The method contains a magic number: 24,27,/Users/mansimanojpatil/Desktop/Pretty/ATSD/MCProtocolLib/protocol/src/main/java/org/geysermc/mcprotocollib/protocol/packet/ingame/clientbound/level/ClientboundTrackedWaypointPacket.java
java,org.geysermc.mcprotocollib.protocol.packet.ingame.clientbound.level,ClientboundTrackedWaypointPacket,ClientboundTrackedWaypointPacket,Magic Number,The method contains a magic number: 0xFF,27,/Users/mansimanojpatil/Desktop/Pretty/ATSD/MCProtocolLib/protocol/src/main/java/org/geysermc/mcprotocollib/protocol/packet/ingame/clientbound/level/ClientboundTrackedWaypointPacket.java
java,org.geysermc.mcprotocollib.protocol.packet.ingame.clientbound.level,ClientboundTrackedWaypointPacket,ClientboundTrackedWaypointPacket,Magic Number,The method contains a magic number: 16,27,/Users/mansimanojpatil/Desktop/Pretty/ATSD/MCProtocolLib/protocol/src/main/java/org/geysermc/mcprotocollib/protocol/packet/ingame/clientbound/level/ClientboundTrackedWaypointPacket.java
java,org.geysermc.mcprotocollib.protocol.packet.ingame.clientbound.level,ClientboundTrackedWaypointPacket,ClientboundTrackedWaypointPacket,Magic Number,The method contains a magic number: 0xFF,27,/Users/mansimanojpatil/Desktop/Pretty/ATSD/MCProtocolLib/protocol/src/main/java/org/geysermc/mcprotocollib/protocol/packet/ingame/clientbound/level/ClientboundTrackedWaypointPacket.java
java,org.geysermc.mcprotocollib.protocol.packet.ingame.clientbound.level,ClientboundTrackedWaypointPacket,ClientboundTrackedWaypointPacket,Magic Number,The method contains a magic number: 8,27,/Users/mansimanojpatil/Desktop/Pretty/ATSD/MCProtocolLib/protocol/src/main/java/org/geysermc/mcprotocollib/protocol/packet/ingame/clientbound/level/ClientboundTrackedWaypointPacket.java
java,org.geysermc.mcprotocollib.protocol.packet.ingame.clientbound.level,ClientboundTrackedWaypointPacket,ClientboundTrackedWaypointPacket,Magic Number,The method contains a magic number: 0xFF,27,/Users/mansimanojpatil/Desktop/Pretty/ATSD/MCProtocolLib/protocol/src/main/java/org/geysermc/mcprotocollib/protocol/packet/ingame/clientbound/level/ClientboundTrackedWaypointPacket.java
java,org.geysermc.mcprotocollib.protocol.packet.ingame.clientbound.level,ClientboundTrackedWaypointPacket,serialize,Magic Number,The method contains a magic number: 16,56,/Users/mansimanojpatil/Desktop/Pretty/ATSD/MCProtocolLib/protocol/src/main/java/org/geysermc/mcprotocollib/protocol/packet/ingame/clientbound/level/ClientboundTrackedWaypointPacket.java
java,org.geysermc.mcprotocollib.protocol.packet.ingame.clientbound.level,ClientboundTrackedWaypointPacket,serialize,Magic Number,The method contains a magic number: 0xFF,56,/Users/mansimanojpatil/Desktop/Pretty/ATSD/MCProtocolLib/protocol/src/main/java/org/geysermc/mcprotocollib/protocol/packet/ingame/clientbound/level/ClientboundTrackedWaypointPacket.java
java,org.geysermc.mcprotocollib.protocol.packet.ingame.clientbound.level,ClientboundTrackedWaypointPacket,serialize,Magic Number,The method contains a magic number: 8,56,/Users/mansimanojpatil/Desktop/Pretty/ATSD/MCProtocolLib/protocol/src/main/java/org/geysermc/mcprotocollib/protocol/packet/ingame/clientbound/level/ClientboundTrackedWaypointPacket.java
java,org.geysermc.mcprotocollib.protocol.packet.ingame.clientbound.level,ClientboundTrackedWaypointPacket,serialize,Magic Number,The method contains a magic number: 0xFF,56,/Users/mansimanojpatil/Desktop/Pretty/ATSD/MCProtocolLib/protocol/src/main/java/org/geysermc/mcprotocollib/protocol/packet/ingame/clientbound/level/ClientboundTrackedWaypointPacket.java
java,org.geysermc.mcprotocollib.protocol.packet.ingame.clientbound.level,ClientboundTrackedWaypointPacket,serialize,Magic Number,The method contains a magic number: 0xFF,56,/Users/mansimanojpatil/Desktop/Pretty/ATSD/MCProtocolLib/protocol/src/main/java/org/geysermc/mcprotocollib/protocol/packet/ingame/clientbound/level/ClientboundTrackedWaypointPacket.java
java,org.geysermc.mcprotocollib.protocol.packet.ingame.clientbound.level,ClientboundSoundPacket,ClientboundSoundPacket,Magic Number,The method contains a magic number: 8D,28,/Users/mansimanojpatil/Desktop/Pretty/ATSD/MCProtocolLib/protocol/src/main/java/org/geysermc/mcprotocollib/protocol/packet/ingame/clientbound/level/ClientboundSoundPacket.java
java,org.geysermc.mcprotocollib.protocol.packet.ingame.clientbound.level,ClientboundSoundPacket,ClientboundSoundPacket,Magic Number,The method contains a magic number: 8D,28,/Users/mansimanojpatil/Desktop/Pretty/ATSD/MCProtocolLib/protocol/src/main/java/org/geysermc/mcprotocollib/protocol/packet/ingame/clientbound/level/ClientboundSoundPacket.java
java,org.geysermc.mcprotocollib.protocol.packet.ingame.clientbound.level,ClientboundSoundPacket,ClientboundSoundPacket,Magic Number,The method contains a magic number: 8D,28,/Users/mansimanojpatil/Desktop/Pretty/ATSD/MCProtocolLib/protocol/src/main/java/org/geysermc/mcprotocollib/protocol/packet/ingame/clientbound/level/ClientboundSoundPacket.java
java,org.geysermc.mcprotocollib.protocol.packet.ingame.clientbound.level,ClientboundSoundPacket,serialize,Magic Number,The method contains a magic number: 8,39,/Users/mansimanojpatil/Desktop/Pretty/ATSD/MCProtocolLib/protocol/src/main/java/org/geysermc/mcprotocollib/protocol/packet/ingame/clientbound/level/ClientboundSoundPacket.java
java,org.geysermc.mcprotocollib.protocol.packet.ingame.clientbound.level,ClientboundSoundPacket,serialize,Magic Number,The method contains a magic number: 8,39,/Users/mansimanojpatil/Desktop/Pretty/ATSD/MCProtocolLib/protocol/src/main/java/org/geysermc/mcprotocollib/protocol/packet/ingame/clientbound/level/ClientboundSoundPacket.java
java,org.geysermc.mcprotocollib.protocol.packet.ingame.clientbound.level,ClientboundSoundPacket,serialize,Magic Number,The method contains a magic number: 8,39,/Users/mansimanojpatil/Desktop/Pretty/ATSD/MCProtocolLib/protocol/src/main/java/org/geysermc/mcprotocollib/protocol/packet/ingame/clientbound/level/ClientboundSoundPacket.java
java,org.geysermc.mcprotocollib.protocol.packet.ingame.clientbound.level,ClientboundForgetLevelChunkPacket,ClientboundForgetLevelChunkPacket,Magic Number,The method contains a magic number: 32,16,/Users/mansimanojpatil/Desktop/Pretty/ATSD/MCProtocolLib/protocol/src/main/java/org/geysermc/mcprotocollib/protocol/packet/ingame/clientbound/level/ClientboundForgetLevelChunkPacket.java
java,org.geysermc.mcprotocollib.protocol.packet.ingame.clientbound.level,ClientboundForgetLevelChunkPacket,serialize,Magic Number,The method contains a magic number: 0xFFFFFFFFL,22,/Users/mansimanojpatil/Desktop/Pretty/ATSD/MCProtocolLib/protocol/src/main/java/org/geysermc/mcprotocollib/protocol/packet/ingame/clientbound/level/ClientboundForgetLevelChunkPacket.java
java,org.geysermc.mcprotocollib.protocol.packet.ingame.clientbound.level,ClientboundForgetLevelChunkPacket,serialize,Magic Number,The method contains a magic number: 0xFFFFFFFFL,22,/Users/mansimanojpatil/Desktop/Pretty/ATSD/MCProtocolLib/protocol/src/main/java/org/geysermc/mcprotocollib/protocol/packet/ingame/clientbound/level/ClientboundForgetLevelChunkPacket.java
java,org.geysermc.mcprotocollib.protocol.packet.ingame.clientbound.level,ClientboundForgetLevelChunkPacket,serialize,Magic Number,The method contains a magic number: 32,22,/Users/mansimanojpatil/Desktop/Pretty/ATSD/MCProtocolLib/protocol/src/main/java/org/geysermc/mcprotocollib/protocol/packet/ingame/clientbound/level/ClientboundForgetLevelChunkPacket.java
java,org.geysermc.mcprotocollib.protocol.packet.ingame.clientbound.level,ClientboundExplodePacket,ClientboundExplodePacket,Long Statement,The length of the statement "this.playerKnockback=MinecraftTypes.readNullable(in`(input) -> Vector3d.from(input.readDouble()`input.readDouble()`input.readDouble()));" is 136.,30,/Users/mansimanojpatil/Desktop/Pretty/ATSD/MCProtocolLib/protocol/src/main/java/org/geysermc/mcprotocollib/protocol/packet/ingame/clientbound/level/ClientboundExplodePacket.java
java,org.geysermc.mcprotocollib.protocol.packet.ingame.clientbound.level,ClientboundChunksBiomesPacket,ClientboundChunksBiomesPacket,Magic Number,The method contains a magic number: 32,17,/Users/mansimanojpatil/Desktop/Pretty/ATSD/MCProtocolLib/protocol/src/main/java/org/geysermc/mcprotocollib/protocol/packet/ingame/clientbound/level/ClientboundChunksBiomesPacket.java
java,org.geysermc.mcprotocollib.protocol.packet.ingame.clientbound.level,ClientboundChunksBiomesPacket,serialize,Magic Number,The method contains a magic number: 0xFFFFFFFFL,24,/Users/mansimanojpatil/Desktop/Pretty/ATSD/MCProtocolLib/protocol/src/main/java/org/geysermc/mcprotocollib/protocol/packet/ingame/clientbound/level/ClientboundChunksBiomesPacket.java
java,org.geysermc.mcprotocollib.protocol.packet.ingame.clientbound.level,ClientboundChunksBiomesPacket,serialize,Magic Number,The method contains a magic number: 0xFFFFFFFFL,24,/Users/mansimanojpatil/Desktop/Pretty/ATSD/MCProtocolLib/protocol/src/main/java/org/geysermc/mcprotocollib/protocol/packet/ingame/clientbound/level/ClientboundChunksBiomesPacket.java
java,org.geysermc.mcprotocollib.protocol.packet.ingame.clientbound.level,ClientboundChunksBiomesPacket,serialize,Magic Number,The method contains a magic number: 32,24,/Users/mansimanojpatil/Desktop/Pretty/ATSD/MCProtocolLib/protocol/src/main/java/org/geysermc/mcprotocollib/protocol/packet/ingame/clientbound/level/ClientboundChunksBiomesPacket.java
java,org.geysermc.mcprotocollib.protocol.packet.ingame.clientbound.level,ClientboundGameEventPacket,ClientboundGameEventPacket,Complex Method,Cyclomatic complexity of the method is 9,27,/Users/mansimanojpatil/Desktop/Pretty/ATSD/MCProtocolLib/protocol/src/main/java/org/geysermc/mcprotocollib/protocol/packet/ingame/clientbound/level/ClientboundGameEventPacket.java
java,org.geysermc.mcprotocollib.protocol.packet.ingame.clientbound.level,ClientboundSectionBlocksUpdatePacket,ClientboundSectionBlocksUpdatePacket,Magic Number,The method contains a magic number: 42,34,/Users/mansimanojpatil/Desktop/Pretty/ATSD/MCProtocolLib/protocol/src/main/java/org/geysermc/mcprotocollib/protocol/packet/ingame/clientbound/level/ClientboundSectionBlocksUpdatePacket.java
java,org.geysermc.mcprotocollib.protocol.packet.ingame.clientbound.level,ClientboundSectionBlocksUpdatePacket,ClientboundSectionBlocksUpdatePacket,Magic Number,The method contains a magic number: 44,34,/Users/mansimanojpatil/Desktop/Pretty/ATSD/MCProtocolLib/protocol/src/main/java/org/geysermc/mcprotocollib/protocol/packet/ingame/clientbound/level/ClientboundSectionBlocksUpdatePacket.java
java,org.geysermc.mcprotocollib.protocol.packet.ingame.clientbound.level,ClientboundSectionBlocksUpdatePacket,ClientboundSectionBlocksUpdatePacket,Magic Number,The method contains a magic number: 44,34,/Users/mansimanojpatil/Desktop/Pretty/ATSD/MCProtocolLib/protocol/src/main/java/org/geysermc/mcprotocollib/protocol/packet/ingame/clientbound/level/ClientboundSectionBlocksUpdatePacket.java
java,org.geysermc.mcprotocollib.protocol.packet.ingame.clientbound.level,ClientboundSectionBlocksUpdatePacket,ClientboundSectionBlocksUpdatePacket,Magic Number,The method contains a magic number: 22,34,/Users/mansimanojpatil/Desktop/Pretty/ATSD/MCProtocolLib/protocol/src/main/java/org/geysermc/mcprotocollib/protocol/packet/ingame/clientbound/level/ClientboundSectionBlocksUpdatePacket.java
java,org.geysermc.mcprotocollib.protocol.packet.ingame.clientbound.level,ClientboundSectionBlocksUpdatePacket,ClientboundSectionBlocksUpdatePacket,Magic Number,The method contains a magic number: 42,34,/Users/mansimanojpatil/Desktop/Pretty/ATSD/MCProtocolLib/protocol/src/main/java/org/geysermc/mcprotocollib/protocol/packet/ingame/clientbound/level/ClientboundSectionBlocksUpdatePacket.java
java,org.geysermc.mcprotocollib.protocol.packet.ingame.clientbound.level,ClientboundSectionBlocksUpdatePacket,ClientboundSectionBlocksUpdatePacket,Magic Number,The method contains a magic number: 0xFFFL,34,/Users/mansimanojpatil/Desktop/Pretty/ATSD/MCProtocolLib/protocol/src/main/java/org/geysermc/mcprotocollib/protocol/packet/ingame/clientbound/level/ClientboundSectionBlocksUpdatePacket.java
java,org.geysermc.mcprotocollib.protocol.packet.ingame.clientbound.level,ClientboundSectionBlocksUpdatePacket,ClientboundSectionBlocksUpdatePacket,Magic Number,The method contains a magic number: 4,34,/Users/mansimanojpatil/Desktop/Pretty/ATSD/MCProtocolLib/protocol/src/main/java/org/geysermc/mcprotocollib/protocol/packet/ingame/clientbound/level/ClientboundSectionBlocksUpdatePacket.java
java,org.geysermc.mcprotocollib.protocol.packet.ingame.clientbound.level,ClientboundSectionBlocksUpdatePacket,ClientboundSectionBlocksUpdatePacket,Magic Number,The method contains a magic number: 8,34,/Users/mansimanojpatil/Desktop/Pretty/ATSD/MCProtocolLib/protocol/src/main/java/org/geysermc/mcprotocollib/protocol/packet/ingame/clientbound/level/ClientboundSectionBlocksUpdatePacket.java
java,org.geysermc.mcprotocollib.protocol.packet.ingame.clientbound.level,ClientboundSectionBlocksUpdatePacket,ClientboundSectionBlocksUpdatePacket,Magic Number,The method contains a magic number: 0xF,34,/Users/mansimanojpatil/Desktop/Pretty/ATSD/MCProtocolLib/protocol/src/main/java/org/geysermc/mcprotocollib/protocol/packet/ingame/clientbound/level/ClientboundSectionBlocksUpdatePacket.java
java,org.geysermc.mcprotocollib.protocol.packet.ingame.clientbound.level,ClientboundSectionBlocksUpdatePacket,ClientboundSectionBlocksUpdatePacket,Magic Number,The method contains a magic number: 4,34,/Users/mansimanojpatil/Desktop/Pretty/ATSD/MCProtocolLib/protocol/src/main/java/org/geysermc/mcprotocollib/protocol/packet/ingame/clientbound/level/ClientboundSectionBlocksUpdatePacket.java
java,org.geysermc.mcprotocollib.protocol.packet.ingame.clientbound.level,ClientboundSectionBlocksUpdatePacket,ClientboundSectionBlocksUpdatePacket,Magic Number,The method contains a magic number: 0xF,34,/Users/mansimanojpatil/Desktop/Pretty/ATSD/MCProtocolLib/protocol/src/main/java/org/geysermc/mcprotocollib/protocol/packet/ingame/clientbound/level/ClientboundSectionBlocksUpdatePacket.java
java,org.geysermc.mcprotocollib.protocol.packet.ingame.clientbound.level,ClientboundSectionBlocksUpdatePacket,ClientboundSectionBlocksUpdatePacket,Magic Number,The method contains a magic number: 4,34,/Users/mansimanojpatil/Desktop/Pretty/ATSD/MCProtocolLib/protocol/src/main/java/org/geysermc/mcprotocollib/protocol/packet/ingame/clientbound/level/ClientboundSectionBlocksUpdatePacket.java
java,org.geysermc.mcprotocollib.protocol.packet.ingame.clientbound.level,ClientboundSectionBlocksUpdatePacket,ClientboundSectionBlocksUpdatePacket,Magic Number,The method contains a magic number: 4,34,/Users/mansimanojpatil/Desktop/Pretty/ATSD/MCProtocolLib/protocol/src/main/java/org/geysermc/mcprotocollib/protocol/packet/ingame/clientbound/level/ClientboundSectionBlocksUpdatePacket.java
java,org.geysermc.mcprotocollib.protocol.packet.ingame.clientbound.level,ClientboundSectionBlocksUpdatePacket,ClientboundSectionBlocksUpdatePacket,Magic Number,The method contains a magic number: 0xF,34,/Users/mansimanojpatil/Desktop/Pretty/ATSD/MCProtocolLib/protocol/src/main/java/org/geysermc/mcprotocollib/protocol/packet/ingame/clientbound/level/ClientboundSectionBlocksUpdatePacket.java
java,org.geysermc.mcprotocollib.protocol.packet.ingame.clientbound.level,ClientboundSectionBlocksUpdatePacket,ClientboundSectionBlocksUpdatePacket,Magic Number,The method contains a magic number: 12,34,/Users/mansimanojpatil/Desktop/Pretty/ATSD/MCProtocolLib/protocol/src/main/java/org/geysermc/mcprotocollib/protocol/packet/ingame/clientbound/level/ClientboundSectionBlocksUpdatePacket.java
java,org.geysermc.mcprotocollib.protocol.packet.ingame.clientbound.level,ClientboundSectionBlocksUpdatePacket,serialize,Long Statement,The length of the statement "short position=(short)((entry.getPosition().getX() - (this.chunkX << 4)) << 8 | (entry.getPosition().getZ() - (this.chunkZ << 4)) << 4 | (entry.getPosition().getY() - (this.chunkY << 4)));" is 188.,50,/Users/mansimanojpatil/Desktop/Pretty/ATSD/MCProtocolLib/protocol/src/main/java/org/geysermc/mcprotocollib/protocol/packet/ingame/clientbound/level/ClientboundSectionBlocksUpdatePacket.java
